,Team,Elo,Standardized Elo,Season
1162,1296,1535.61560416,0.574319457662,2006
1163,1298,1396.07019682,0.26382559528,2006
1164,1299,1353.13280247,0.16828825252,2006
1165,1301,1589.65012088,0.694548321629,2006
1166,1304,1546.89910247,0.599425672455,2006
1167,1305,1674.36056079,0.883032286602,2006
1168,1306,1466.25933654,0.419999112587,2006
1169,1307,1527.78277458,0.556891112601,2006
1170,1308,1538.20491133,0.580080765031,2006
1171,1309,1426.37182106,0.331247866823,2006
1172,1310,1453.77652471,0.392224379386,2006
1173,1311,1399.75635581,0.272027439856,2006
1174,1313,1452.05879,0.38840235404,2006
1175,1314,1658.24949923,0.847184559153,2006
1176,1316,1333.5933628,0.124812252805,2006
1177,1317,1457.16628696,0.399766729901,2006
1178,1318,1564.86014334,0.639389674563,2006
1179,1319,1567.10075752,0.644375126715,2006
1180,1320,1597.39065621,0.711771308442,2006
1181,1321,1503.13907145,0.502057931672,2006
1182,1322,1630.12974111,0.784617023091,2006
1183,1323,1533.08211865,0.568682355605,2006
1184,1324,1410.06660727,0.294968143235,2006
1185,1325,1552.91268441,0.612806122005,2006
1186,1326,1679.59432783,0.894677618224,2006
1187,1328,1607.34661915,0.733923706346,2006
1188,1329,1530.13866068,0.562133049178,2006
1189,1330,1588.96588167,0.693025863241,2006
1190,1331,1568.65343151,0.647829885655,2006
1191,1332,1494.67498569,0.483225017513,2006
1192,1333,1471.11076135,0.43079371814,2006
1193,1334,1623.43778155,0.769727157401,2006
1194,1335,1583.35399605,0.680539203361,2006
1195,1336,1525.57327306,0.551974887316,2006
1196,1337,1391.12629055,0.252825214974,2006
1197,1338,1648.27639517,0.824994021627,2006
1198,1339,1447.66910458,0.378635136275,2006
1199,1340,1457.88873267,0.401374199202,2006
1200,1341,1309.07500601,0.070257972263,2006
1201,1343,1496.87102216,0.488111282549,2006
1202,1344,1490.89855384,0.47482231237,2006
1203,1345,1437.2037314,0.355349281147,2006
1204,1346,1442.72622298,0.36763703588,2006
1205,1347,1491.73385719,0.476680894246,2006
1206,1348,1496.02652156,0.486232236456,2006
1207,1349,1448.40188369,0.380265597799,2006
1208,1350,1462.70497735,0.412090527603,2006
1209,1351,1393.70920457,0.258572297339,2006
1210,1352,1476.8185136,0.443493684934,2006
1211,1353,1538.2319221,0.580140865033,2006
1212,1354,1482.78999313,0.456780455027,2006
1213,1355,1399.37066436,0.271169261657,2006
1214,1356,1615.4572446,0.75197015782,2006
1215,1357,1434.23845627,0.348751430711,2006
1216,1358,1565.54575958,0.640915196888,2006
1217,1359,1540.73080077,0.585700965535,2006
1218,1360,1525.11111451,0.55094656689,2006
1219,1361,1633.89789911,0.793001318585,2006
1220,1362,1458.1899293,0.402044373216,2006
1221,1363,1345.98824818,0.152391346294,2006
1222,1364,1488.40049518,0.469264036429,2006
1223,1365,1464.7406611,0.416620001719,2006
1224,1366,1277.49893141,0.0,2006
1225,1368,1511.2440728,0.520091869319,2006
1226,1369,1356.74124113,0.176317166396,2006
1227,1371,1566.27883082,0.642546308387,2006
1228,1372,1509.16184555,0.515458834146,2006
1229,1373,1522.9915018,0.546230347618,2006
1230,1374,1452.66766132,0.389757115989,2006
1231,1375,1634.81959278,0.795052122217,2006
1232,1376,1552.11199622,0.611024560191,2006
1233,1378,1385.30049376,0.239862594548,2006
1234,1379,1398.08626578,0.268311425751,2006
1235,1380,1558.00547746,0.624137781099,2006
1236,1381,1408.86187386,0.292287565385,2006
1237,1382,1392.34101045,0.25552801315,2006
1238,1383,1433.27162737,0.34660019946,2006
1239,1384,1322.02742948,0.099077609308,2006
1240,1385,1490.68314716,0.474343024292,2006
1241,1386,1566.74578234,0.643585293376,2006
1242,1387,1533.86221628,0.57041810264,2006
1243,1388,1543.0095832,0.590771343491,2006
1244,1389,1526.34613073,0.553694525159,2006
1245,1390,1536.98531818,0.577367123668,2006
1246,1391,1497.54603619,0.489613214553,2006
1247,1392,1327.47984233,0.111209436194,2006
1248,1393,1624.62692188,0.772373040071,2006
1249,1394,1548.93414263,0.603953714549,2006
1250,1395,1364.25378407,0.193032861446,2006
1251,1396,1537.17622735,0.577791903865,2006
1252,1397,1623.61834996,0.770128929008,2006
1253,1398,1488.408853,0.469282632889,2006
1254,1399,1524.78861756,0.550228998854,2006
1255,1400,1677.26950929,0.889504808162,2006
1256,1401,1620.65645812,0.763538606524,2006
1257,1402,1323.10960867,0.101485499348,2006
1258,1403,1499.03924037,0.492935650903,2006
1259,1404,1469.25906855,0.426673630915,2006
1260,1405,1566.01247123,0.641953648125,2006
1261,1406,1460.6920515,0.407611690683,2006
1262,1407,1459.72574824,0.405461629014,2006
1263,1408,1464.74977123,0.416640272105,2006
1264,1409,1452.17326409,0.388657063265,2006
1265,1410,1307.5606566,0.0668884869719,2006
1266,1411,1366.71238497,0.198503342376,2006
1267,1412,1648.26282777,0.824963833627,2006
1268,1413,1379.66076266,0.227313977393,2006
1269,1414,1525.23380989,0.551219568791,2006
1270,1415,1360.8775427,0.185520595402,2006
1271,1416,1479.14016032,0.448659437586,2006
1272,1417,1679.95311432,0.895475931858,2006
1273,1418,1501.71564382,0.498890750815,2006
1274,1419,1409.04814707,0.292702030401,2006
1275,1420,1404.43447197,0.282436427045,2006
1276,1421,1418.10004659,0.312842852633,2006
1277,1422,1405.84870131,0.285583141346,2006
1278,1423,1657.54023165,0.845606411684,2006
1279,1424,1542.23525229,0.58904842764,2006
1280,1425,1517.62047706,0.534279612391,2006
1281,1426,1450.96035994,0.385958305186,2006
1282,1427,1431.05631739,0.341671050117,2006
1283,1428,1484.28448815,0.460105763538,2006
1284,1429,1613.20312019,0.746954644884,2006
1285,1430,1498.7993276,0.492401835822,2006
1286,1431,1577.27561185,0.667014566308,2006
1287,1433,1565.23288234,0.640219033065,2006
1288,1434,1502.06488376,0.499667823033,2006
1289,1435,1551.24485884,0.609095146391,2006
1290,1436,1457.41159045,0.40031253954,2006
1291,1437,1694.32733551,0.927459123145,2006
1292,1438,1527.06643619,0.555297232325,2006
1293,1439,1487.25194546,0.466708469421,2006
1294,1440,1351.46618939,0.164579974753,2006
1295,1441,1440.67242125,0.363067248574,2006
1296,1442,1347.6087434,0.155997010065,2006
1297,1443,1617.19994934,0.755847742443,2006
1298,1444,1479.39681118,0.449230495556,2006
1299,1447,1464.22595831,0.415474768339,2006
1300,1448,1531.48452251,0.565127643157,2006
1301,1449,1646.27319943,0.820536834573,2006
1302,1450,1440.72560708,0.363185589089,2006
1303,1451,1425.59512791,0.329519694898,2006
1304,1452,1593.22502899,0.702502628745,2006
1305,1453,1495.80817557,0.48574640828,2006
1306,1454,1599.45336016,0.716360903532,2006
1307,1455,1627.82932614,0.779498511901,2006
1308,1456,1397.44236196,0.266878715139,2006
1309,1457,1609.93987311,0.739693795476,2006
1310,1458,1566.23052573,0.642438827723,2006
1311,1459,1413.31794914,0.302202503124,2006
1312,1460,1472.41806185,0.433702511691,2006
1313,1461,1465.11171741,0.417445616181,2006
1314,1462,1586.45040876,0.687428839932,2006
1315,1463,1484.1521399,0.459811283619,2006
1316,1464,1373.18915021,0.21291439246,2006
1317,1102,1596.14541033,0.671910144861,2007
1318,1103,1635.91472778,0.758779446264,2007
1319,1104,1565.92018713,0.605888292033,2007
1320,1105,1358.95772942,0.153814048119,2007
1321,1106,1391.41634643,0.224714369373,2007
1322,1107,1613.93872461,0.71077660977,2007
1323,1108,1414.96569414,0.276153909078,2007
1324,1110,1508.6817834,0.480860746565,2007
1325,1111,1619.25527196,0.722389702078,2007
1326,1112,1599.03910489,0.678230927842,2007
1327,1113,1404.96128536,0.254300981828,2007
1328,1114,1445.58654782,0.343039949343,2007
1329,1115,1432.96767264,0.315476165454,2007
1330,1116,1587.2656875,0.652513902523,2007
1331,1117,1518.77956827,0.502917638004,2007
1332,1119,1453.5379082,0.360408341998,2007
1333,1120,1521.45192512,0.508754946456,2007
1334,1122,1552.82948701,0.57729388692,2007
1335,1123,1387.17123617,0.215441648939,2007
1336,1124,1497.75467285,0.456992334417,2007
1337,1125,1594.44637429,0.668198889974,2007
1338,1126,1380.3394603,0.200518797977,2007
1339,1127,1458.97935964,0.372294266003,2007
1340,1129,1525.88849904,0.518445886647,2007
1341,1130,1586.42423737,0.65067589802,2007
1342,1131,1456.35924351,0.366571068514,2007
1343,1132,1420.96972034,0.289268681853,2007
1344,1133,1585.39754638,0.648433266389,2007
1345,1135,1449.82173515,0.35229099483,2007
1346,1137,1618.62737132,0.721018160055,2007
1347,1138,1422.0141663,0.291550096196,2007
1348,1139,1633.15969841,0.752761553779,2007
1349,1140,1650.87230461,0.79145172563,2007
1350,1141,1454.23997714,0.361941892045,2007
1351,1142,1565.59721884,0.605182822804,2007
1352,1143,1511.45371649,0.486915562363,2007
1353,1144,1447.25326077,0.346680599942,2007
1354,1145,1426.61340876,0.301596358121,2007
1355,1146,1381.51103578,0.203077905117,2007
1356,1147,1399.2034871,0.241724052048,2007
1357,1148,1603.99792779,0.689062632006,2007
1358,1149,1339.07222501,0.11037755015,2007
1359,1150,1487.46357104,0.434513175065,2007
1360,1151,1456.81199873,0.367560035202,2007
1361,1152,1377.63391821,0.194609002027,2007
1362,1153,1439.95506816,0.330738941034,2007
1363,1154,1342.12434847,0.117044394092,2007
1364,1155,1576.25245862,0.628457379553,2007
1365,1156,1389.4771341,0.220478490295,2007
1366,1157,1445.08296586,0.341939960296,2007
1367,1158,1586.34778263,0.650508895652,2007
1368,1159,1417.93084774,0.282630782169,2007
1369,1160,1417.76896988,0.282277187565,2007
1370,1161,1524.95606954,0.516409153189,2007
1371,1162,1512.288697,0.488739435086,2007
1372,1163,1514.25488619,0.493034240534,2007
1373,1164,1443.27985843,0.338001379188,2007
1374,1165,1520.72049507,0.507157262056,2007
1375,1166,1628.1470853,0.741812354075,2007
1376,1168,1533.47307706,0.5350131057,2007
1377,1169,1437.29969766,0.324938736386,2007
1378,1170,1398.84959412,0.240951033101,2007
1379,1171,1417.90780394,0.282580446922,2007
1380,1172,1679.52876419,0.854046881498,2007
1381,1173,1550.32171173,0.571816078891,2007
1382,1174,1330.99096919,0.0927254230169,2007
1383,1175,1568.7812453,0.612137786377,2007
1384,1176,1325.12190305,0.0799054475132,2007
1385,1177,1561.99347879,0.597311066364,2007
1386,1178,1436.68160233,0.323588612396,2007
1387,1179,1527.77912968,0.522575647308,2007
1388,1180,1614.34380749,0.711661444346,2007
1389,1181,1600.93959369,0.682382221982,2007
1390,1182,1423.4495911,0.294685537217,2007
1391,1183,1406.05974988,0.256700390508,2007
1392,1184,1561.07816633,0.595311722175,2007
1393,1185,1452.07939231,0.357222462425,2007
1394,1186,1484.12477301,0.427220139345,2007
1395,1187,1332.00927879,0.0949497469197,2007
1396,1189,1348.87052244,0.131780262271,2007
1397,1190,1597.26765082,0.674361488101,2007
1398,1191,1483.5954887,0.426064007906,2007
1399,1192,1447.61592152,0.347472770578,2007
1400,1193,1475.55786428,0.408507186129,2007
1401,1194,1503.89584598,0.470406681296,2007
1402,1196,1701.78858819,0.902669676251,2007
1403,1197,1541.27734295,0.552060195505,2007
1404,1198,1439.45550445,0.329647729184,2007
1405,1199,1577.25307478,0.630643055157,2007
1406,1200,1545.77572056,0.561886135345,2007
1407,1201,1600.057526,0.680455495334,2007
1408,1202,1473.00532334,0.402931595132,2007
1409,1203,1621.67184074,0.727668285039,2007
1410,1204,1462.86057459,0.380772119113,2007
1411,1205,1396.91336574,0.236721671941,2007
1412,1206,1532.24106708,0.532321989704,2007
1413,1207,1706.12454127,0.912140827361,2007
1414,1208,1558.41958622,0.589504506669,2007
1415,1209,1436.95575676,0.324187456057,2007
1416,1210,1591.11723686,0.660926956201,2007
1417,1211,1608.81123911,0.699576490893,2007
1418,1212,1441.12502977,0.333294522931,2007
1419,1214,1477.30584154,0.412325344775,2007
1420,1216,1447.79674901,0.347867757437,2007
1421,1217,1456.68541926,0.367283543893,2007
1422,1218,1544.47636751,0.559047919872,2007
1423,1219,1540.80203163,0.551021958873,2007
1424,1220,1594.60219184,0.668539246885,2007
1425,1221,1634.8597463,0.756475018884,2007
1426,1222,1550.92343713,0.573130445545,2007
1427,1224,1354.74920968,0.14462125343,2007
1428,1225,1326.03491021,0.081899756172,2007
1429,1226,1442.44910903,0.336186748596,2007
1430,1227,1469.13189665,0.394470754174,2007
1431,1228,1607.44024793,0.696581794138,2007
1432,1229,1495.13001077,0.451259207073,2007
1433,1231,1593.02164521,0.665086811917,2007
1434,1232,1457.20753739,0.368424022038,2007
1435,1233,1291.33393234,0.00610137947083,2007
1436,1234,1553.93329861,0.579704975384,2007
1437,1235,1494.14928775,0.44911698465,2007
1438,1236,1438.31820131,0.327163484145,2007
1439,1237,1483.36367633,0.425557653252,2007
1440,1238,1537.75002786,0.544355376374,2007
1441,1239,1490.12690847,0.440330782122,2007
1442,1240,1399.7535236,0.242925513112,2007
1443,1241,1365.51279017,0.168132462016,2007
1444,1242,1729.43247072,0.963053029995,2007
1445,1243,1603.3989707,0.687754312245,2007
1446,1244,1457.76066169,0.36963222787,2007
1447,1245,1580.61704865,0.637991083202,2007
1448,1246,1592.23099381,0.663359768588,2007
1449,1247,1402.06293808,0.247970035769,2007
1450,1248,1383.98910054,0.208490815567,2007
1451,1249,1466.38018236,0.388460102917,2007
1452,1250,1429.35365031,0.307581949131,2007
1453,1251,1439.51902428,0.329786477443,2007
1454,1252,1504.30703524,0.47130485422,2007
1455,1253,1631.34376924,0.748794965754,2007
1456,1254,1400.04462434,0.243561373112,2007
1457,1255,1371.9567998,0.182208303662,2007
1458,1256,1441.17624315,0.333406389834,2007
1459,1257,1639.82429778,0.767319236151,2007
1460,1258,1433.21435839,0.31601500846,2007
1461,1259,1530.51989781,0.528562388559,2007
1462,1260,1561.6096208,0.596472593964,2007
1463,1261,1528.49031016,0.524129099952,2007
1464,1263,1428.68484001,0.306121046926,2007
1465,1264,1448.96729932,0.350424625264,2007
1466,1265,1610.57455574,0.70342815578,2007
1467,1266,1623.26507275,0.73114842905,2007
1468,1267,1474.68142677,0.406592757657,2007
1469,1268,1640.52826354,0.768856929456,2007
1470,1269,1612.08543054,0.706728404494,2007
1471,1270,1472.18813447,0.401146585222,2007
1472,1271,1288.5406821,0.0,2007
1473,1272,1723.82813632,0.950811315889,2007
1474,1273,1430.35703672,0.30977367587,2007
1475,1274,1460.35931126,0.37530853532,2007
1476,1275,1562.50113827,0.59841996205,2007
1477,1276,1578.02472893,0.632328602234,2007
1478,1277,1597.3996873,0.674649899304,2007
1479,1278,1418.14342467,0.28309512027,2007
1480,1279,1575.90602762,0.62770066002,2007
1481,1280,1563.94508554,0.601574018966,2007
1482,1281,1548.83738158,0.568573812439,2007
1483,1282,1439.63098918,0.330031045702,2007
1484,1283,1599.72596132,0.679731248758,2007
1485,1284,1429.64935988,0.308227876317,2007
1486,1285,1492.03748495,0.444504111066,2007
1487,1286,1416.61642051,0.279759639738,2007
1488,1287,1402.79920973,0.249578295795,2007
1489,1288,1442.8579368,0.337079763229,2007
1490,1290,1515.96153248,0.496762118721,2007
1491,1291,1426.37707364,0.3010801243,2007
1492,1292,1476.95875362,0.411567190334,2007
1493,1293,1508.50362403,0.480471587768,2007
1494,1294,1325.56401054,0.0808711560449,2007
1495,1295,1552.98892232,0.577642146201,2007
1496,1296,1363.4336368,0.163590905554,2007
1497,1298,1442.73331355,0.336807544971,2007
1498,1299,1461.02467746,0.376761914476,2007
1499,1301,1555.85546219,0.58390361438,2007
1500,1304,1515.7097548,0.496212153246,2007
1501,1305,1669.00662884,0.831063068712,2007
1502,1306,1421.3810503,0.290167162112,2007
1503,1307,1465.39704648,0.386312609996,2007
1504,1308,1630.86145866,0.747741440422,2007
1505,1309,1463.3326315,0.381803247047,2007
1506,1310,1610.67162486,0.703640186746,2007
1507,1311,1396.69943941,0.236254386317,2007
1508,1312,1332.5356638,0.0960995453331,2007
1509,1313,1424.76422681,0.297557135057,2007
1510,1314,1688.73820452,0.874163335556,2007
1511,1316,1288.93438637,0.000859979941221,2007
1512,1317,1567.68675637,0.609747061687,2007
1513,1318,1476.36577779,0.410271935603,2007
1514,1319,1529.51079306,0.526358171059,2007
1515,1320,1530.22035706,0.527908092784,2007
1516,1321,1450.62899223,0.354054310438,2007
1517,1322,1500.90667687,0.463877350427,2007
1518,1323,1644.13431753,0.776733740317,2007
1519,1324,1525.46433391,0.517519370161,2007
1520,1325,1519.28117239,0.504013306776,2007
1521,1326,1746.34702805,1.0,2007
1522,1328,1522.32633738,0.510664951131,2007
1523,1329,1565.51942609,0.605012897782,2007
1524,1330,1636.62849155,0.76033854167,2007
1525,1331,1595.90842317,0.671392486767,2007
1526,1332,1655.99468628,0.802640696063,2007
1527,1333,1429.81565259,0.308591114423,2007
1528,1334,1444.59482928,0.34087370908,2007
1529,1335,1617.97568211,0.71959465595,2007
1530,1336,1443.13972064,0.337695272055,2007
1531,1337,1395.61427298,0.233884025037,2007
1532,1338,1676.72844674,0.847930064914,2007
1533,1339,1386.53363001,0.214048906865,2007
1534,1340,1511.18508257,0.486328777298,2007
1535,1341,1369.26910373,0.17633748931,2007
1536,1343,1417.04564887,0.280697215995,2007
1537,1344,1553.63259485,0.579048139228,2007
1538,1345,1600.43972317,0.681290339949,2007
1539,1346,1483.46894648,0.425787597976,2007
1540,1347,1354.13272433,0.143274646176,2007
1541,1348,1547.06203092,0.56469586127,2007
1542,1349,1492.18748067,0.444831751183,2007
1543,1350,1398.53527298,0.240264452103,2007
1544,1351,1483.92334911,0.426780163133,2007
1545,1352,1497.46568904,0.456361098502,2007
1546,1353,1431.15611416,0.311519124448,2007
1547,1354,1446.40716675,0.344832451631,2007
1548,1355,1344.73056403,0.122737228144,2007
1549,1356,1685.90940283,0.867984300001,2007
1550,1357,1534.9710099,0.5382850849,2007
1551,1358,1550.44207074,0.572078982638,2007
1552,1359,1471.06313917,0.398689224568,2007
1553,1360,1500.67202288,0.463364788744,2007
1554,1361,1583.75246122,0.644839858005,2007
1555,1362,1459.78673294,0.374057835486,2007
1556,1363,1357.16642833,0.149901255918,2007
1557,1364,1525.18742394,0.516914507476,2007
1558,1365,1569.72271007,0.614194255834,2007
1559,1366,1410.26360303,0.265882991801,2007
1560,1368,1465.91261973,0.387438791967,2007
1561,1369,1411.51360011,0.268613397548,2007
1562,1371,1471.18022976,0.398944989022,2007
1563,1372,1451.39471762,0.355726907162,2007
1564,1373,1556.38737889,0.585065495836,2007
1565,1374,1435.41989551,0.320832628703,2007
1566,1375,1543.46218005,0.556832600073,2007
1567,1376,1492.13242991,0.444711502176,2007
1568,1378,1447.25076121,0.346675140082,2007
1569,1379,1539.12003599,0.547347925823,2007
1570,1380,1417.09780381,0.280811139581,2007
1571,1381,1464.00714528,0.383276607531,2007
1572,1382,1379.11104795,0.197835540401,2007
1573,1383,1408.65066993,0.262359814132,2007
1574,1384,1383.4776663,0.20737367457,2007
1575,1385,1522.49159103,0.511025919589,2007
1576,1386,1523.25799977,0.512700008964,2007
1577,1387,1550.47651645,0.572154223419,2007
1578,1388,1495.82784244,0.452783501525,2007
1579,1389,1324.58088015,0.0787236751218,2007
1580,1390,1563.54647068,0.600703312676,2007
1581,1391,1407.42202265,0.259676043382,2007
1582,1392,1394.93601444,0.232402484757,2007
1583,1393,1611.02707908,0.704416615946,2007
1584,1394,1638.26032076,0.76390299469,2007
1585,1395,1475.20435833,0.407735012598,2007
1586,1396,1452.31915352,0.357746179957,2007
1587,1397,1619.20882979,0.722288257068,2007
1588,1398,1411.05525751,0.267612226192,2007
1589,1399,1535.49148447,0.539421972954,2007
1590,1400,1647.97496664,0.785122984244,2007
1591,1401,1660.60293786,0.812706636865,2007
1592,1402,1367.66057587,0.172823934113,2007
1593,1403,1587.19801693,0.652366087695,2007
1594,1404,1367.68893827,0.172885886955,2007
1595,1405,1565.1467221,0.604198789396,2007
1596,1406,1480.10062613,0.418430075774,2007
1597,1407,1456.55910782,0.367007638073,2007
1598,1408,1539.53925142,0.548263630538,2007
1599,1409,1550.04553967,0.571212828039,2007
1600,1410,1437.5908717,0.325574756485,2007
1601,1411,1421.09476236,0.28954181485,2007
1602,1412,1489.12842261,0.438149759793,2007
1603,1413,1354.19164775,0.143403354349,2007
1604,1414,1478.00126949,0.413844388709,2007
1605,1415,1350.89846224,0.136209951416,2007
1606,1416,1572.8874079,0.621106999301,2007
1607,1417,1668.16974413,0.829235036562,2007
1608,1418,1403.09409785,0.250222428686,2007
1609,1419,1488.89936275,0.437649417545,2007
1610,1420,1446.13711168,0.344242562333,2007
1611,1421,1422.07551245,0.291684096406,2007
1612,1422,1511.83699593,0.487752771028,2007
1613,1423,1382.4765349,0.205186873517,2007
1614,1424,1685.30634941,0.866667032498,2007
1615,1425,1612.74524647,0.708169660025,2007
1616,1426,1456.55741319,0.367003936441,2007
1617,1427,1352.33011243,0.139337147452,2007
1618,1428,1475.5859017,0.408568429107,2007
1619,1429,1591.33196134,0.661395985264,2007
1620,1430,1596.44440445,0.672563246601,2007
1621,1431,1455.01963936,0.363644931374,2007
1622,1433,1661.85192589,0.815434838527,2007
1623,1434,1491.70744836,0.443783202333,2007
1624,1435,1590.00261172,0.658492247407,2007
1625,1436,1637.71384899,0.762709320158,2007
1626,1437,1620.57282539,0.725267673156,2007
1627,1438,1586.68508739,0.65124568046,2007
1628,1439,1585.33336699,0.648293077438,2007
1629,1440,1427.66842775,0.303900867438,2007
1630,1441,1405.23342454,0.254895423524,2007
1631,1442,1348.15164791,0.130210003294,2007
1632,1443,1556.43640814,0.585172591871,2007
1633,1444,1502.10337433,0.466491332242,2007
1634,1445,1320.16345666,0.0690745657932,2007
1635,1447,1415.48647819,0.277291473158,2007
1636,1448,1511.54604319,0.487117234307,2007
1637,1449,1564.68562239,0.60319159559,2007
1638,1450,1651.22643828,0.792225270324,2007
1639,1451,1548.94306731,0.56880466492,2007
1640,1452,1601.58619637,0.683794615426,2007
1641,1453,1504.97984777,0.472774498607,2007
1642,1454,1407.2802449,0.259366354037,2007
1643,1455,1517.6405637,0.500429676482,2007
1644,1456,1483.57923722,0.426028509314,2007
1645,1457,1659.22790408,0.809703109755,2007
1646,1458,1694.76680676,0.887331790496,2007
1647,1459,1399.38073081,0.242111210766,2007
1648,1460,1627.21922679,0.739785605166,2007
1649,1461,1516.56636528,0.49808327298,2007
1650,1462,1635.75627682,0.758433337124,2007
1651,1463,1520.49499241,0.506664689909,2007
1652,1464,1472.15469863,0.401073550324,2007
1653,1102,1510.5016252,0.514329554685,2008
1654,1103,1590.77799879,0.671615198303,2008
1655,1104,1521.48828435,0.535855735782,2008
1656,1105,1462.21008445,0.419711851767,2008
1657,1106,1531.92596644,0.556306305125,2008
1658,1107,1484.85074504,0.464071738903,2008
1659,1108,1350.95916431,0.201737723209,2008
1660,1110,1595.27208224,0.680420464107,2008
1661,1111,1519.59654945,0.532149256184,2008
1662,1112,1551.70575404,0.595060878673,2008
1663,1113,1564.4446493,0.620020219124,2008
1664,1114,1545.63453373,0.583165525751,2008
1665,1115,1410.83528309,0.319053110762,2008
1666,1116,1601.95963017,0.693523388845,2008
1667,1117,1390.8822168,0.279959031983,2008
1668,1119,1481.21763108,0.45695337217,2008
1669,1120,1475.66228049,0.446068763733,2008
1670,1122,1607.56250453,0.704501110673,2008
1671,1123,1367.60695954,0.234355778436,2008
1672,1124,1577.44411841,0.645490102405,2008
1673,1125,1624.43788583,0.737565075702,2008
1674,1126,1373.63194284,0.246160539085,2008
1675,1127,1474.64801146,0.444081504589,2008
1676,1129,1622.82240104,0.734399853439,2008
1677,1130,1480.04147118,0.454648919964,2008
1678,1131,1485.68876144,0.465713665948,2008
1679,1132,1454.2506125,0.404116844018,2008
1680,1133,1530.22045796,0.552964699296,2008
1681,1135,1581.43704839,0.653313457324,2008
1682,1137,1441.40290525,0.378944308014,2008
1683,1138,1407.37684262,0.312276982107,2008
1684,1139,1705.2549213,0.895910039116,2008
1685,1140,1660.69884982,0.808611247883,2008
1686,1141,1472.57225667,0.440014474498,2008
1687,1142,1433.85079788,0.364147450427,2008
1688,1143,1517.36259432,0.527772263861,2008
1689,1144,1380.51078215,0.259638261368,2008
1690,1145,1362.88240021,0.225098940813,2008
1691,1146,1416.95360721,0.331040754263,2008
1692,1147,1376.72522919,0.252221220618,2008
1693,1148,1489.69748457,0.473567964405,2008
1694,1149,1387.4728698,0.27327909226,2008
1695,1150,1570.73044068,0.632335981533,2008
1696,1151,1511.01530356,0.515336005634,2008
1697,1152,1429.9153122,0.356436646233,2008
1698,1153,1480.63459668,0.455811031816,2008
1699,1154,1308.31721835,0.118189281555,2008
1700,1155,1632.62662913,0.753609295226,2008
1701,1156,1569.65767643,0.6302341126,2008
1702,1157,1441.97319364,0.380061675092,2008
1703,1158,1487.18034352,0.468636125417,2008
1704,1159,1531.56744258,0.555603848681,2008
1705,1160,1450.02918936,0.395845802037,2008
1706,1161,1359.71517474,0.218893390242,2008
1707,1162,1466.02104152,0.427178666836,2008
1708,1163,1642.36366424,0.772687085685,2008
1709,1164,1481.72946548,0.457956210239,2008
1710,1165,1627.52692516,0.743617436046,2008
1711,1166,1587.59033364,0.665369600225,2008
1712,1167,1384.04553764,0.266563914166,2008
1713,1168,1623.43619828,0.735602467488,2008
1714,1169,1550.98954998,0.593657618749,2008
1715,1170,1311.11504474,0.123671067854,2008
1716,1171,1408.49801588,0.314473698915,2008
1717,1172,1672.40600175,0.831549091778,2008
1718,1173,1592.02362056,0.674055747282,2008
1719,1174,1470.70140935,0.43634891996,2008
1720,1175,1470.86523352,0.436669900963,2008
1721,1176,1419.14111944,0.335326750907,2008
1722,1177,1462.18041722,0.419653724717,2008
1723,1178,1369.86030353,0.238770759391,2008
1724,1179,1683.0357677,0.852376011384,2008
1725,1180,1414.93958652,0.327094679886,2008
1726,1181,1679.66882497,0.845779154417,2008
1727,1182,1517.17109219,0.527397053403,2008
1728,1183,1374.40839759,0.247681848278,2008
1729,1184,1446.86128896,0.389638929068,2008
1730,1185,1474.37865464,0.443553753295,2008
1731,1186,1416.34519297,0.329848687134,2008
1732,1187,1431.95174544,0.360426633555,2008
1733,1189,1473.78102146,0.442382809522,2008
1734,1190,1535.5944157,0.563493904385,2008
1735,1191,1402.57543332,0.302869572205,2008
1736,1192,1389.56755164,0.277383206168,2008
1737,1193,1497.95940368,0.489755557439,2008
1738,1194,1488.75882729,0.471728851521,2008
1739,1195,1395.6425015,0.289285866396,2008
1740,1196,1565.83417112,0.622742711745,2008
1741,1197,1465.90745623,0.426956118961,2008
1742,1198,1412.83621162,0.322973533642,2008
1743,1199,1566.30424002,0.623663718576,2008
1744,1200,1466.98465312,0.429066672781,2008
1745,1201,1438.72005628,0.373687797192,2008
1746,1202,1384.56162859,0.267575092101,2008
1747,1203,1454.48218869,0.404570571666,2008
1748,1204,1527.87315426,0.548365622911,2008
1749,1205,1484.91700796,0.464201567961,2008
1750,1206,1592.86976136,0.675713592479,2008
1751,1207,1692.3294343,0.870585109114,2008
1752,1208,1535.21683073,0.562754101481,2008
1753,1209,1403.17502904,0.304044361195,2008
1754,1210,1521.7216477,0.536312965008,2008
1755,1211,1639.12840805,0.766348242392,2008
1756,1212,1391.17678992,0.280536189638,2008
1757,1214,1521.91934154,0.536700306906,2008
1758,1216,1516.10783944,0.525313820359,2008
1759,1217,1376.75897283,0.252287334588,2008
1760,1218,1425.92619439,0.348620760513,2008
1761,1219,1484.68134727,0.463739837562,2008
1762,1220,1464.72110148,0.424631691956,2008
1763,1221,1488.80694333,0.471823125362,2008
1764,1222,1584.33652558,0.658994408222,2008
1765,1223,1413.33973549,0.323960088879,2008
1766,1224,1316.73794514,0.134688026743,2008
1767,1225,1400.32842774,0.29846701012,2008
1768,1226,1438.7042027,0.373656735233,2008
1769,1227,1521.45495791,0.535790439229,2008
